id,winners,losers
NA1_5381253585,"Galio_Top,Soraka_Jungle,Smolder_Mid,Sion_ADC,Gragas_Support","Lux_Top,Vex_Jungle,Orianna_Mid,Nasus_ADC,Nunu_Support"
NA1_5380355507,"Chogath_Top,Sylas_Jungle,Zac_Mid,Smolder_ADC,Seraphine_Support","Gangplank_Top,LeeSin_Jungle,Ryze_Mid,Jinx_ADC,Janna_Support"
NA1_5380620676,"Gragas_Top,XinZhao_Jungle,Ryze_Mid,Lucian_ADC,Nami_Support","Mordekaiser_Top,MasterYi_Jungle,Aurora_Mid,Kaisa_ADC,Karma_Support"
NA1_5377916103,"Ornn_Top,Volibear_Jungle,Azir_Mid,Ezreal_ADC,Nautilus_Support","Yone_Top,Viego_Jungle,Morgana_Mid,Kaisa_ADC,Lulu_Support"
NA1_5381599607,"Riven_Top,Udyr_Jungle,Kayle_Mid,Ezreal_ADC,Vex_Support","Anivia_Top,Skarner_Jungle,Hwei_Mid,Kaisa_ADC,Pyke_Support"
NA1_5381351751,"Zac_Top,Hecarim_Jungle,Zilean_Mid,Jinx_ADC,Sona_Support","Heimerdinger_Top,Aatrox_Jungle,Ekko_Mid,Yunara_ADC,Senna_Support"
NA1_5375510777,"Cassiopeia_Top,Jinx_Jungle,Briar_Mid,Caitlyn_ADC,Lulu_Support","Talon_Top,Vi_Jungle,Jhin_Mid,Aurora_ADC,Pyke_Support"
NA1_5380877254,"Renekton_Top,Talon_Jungle,Kassadin_Mid,Kaisa_ADC,Leona_Support","Ambessa_Top,Volibear_Jungle,Syndra_Mid,Lucian_ADC,Milio_Support"
NA1_5380488101,"Karthus_Top,Diana_Jungle,Akshan_Mid,Yunara_ADC,Nidalee_Support","Vladimir_Top,MonkeyKing_Jungle,TwistedFate_Mid,Ezreal_ADC,Bard_Support"
NA1_5380529559,"Riven_Top,Evelynn_Jungle,Jayce_Mid,Brand_ADC,Blitzcrank_Support","Urgot_Top,Volibear_Jungle,Ekko_Mid,Aphelios_ADC,Rell_Support"
NA1_5381149222,"Fiora_Top,XinZhao_Jungle,Lux_Mid,Jinx_ADC,Lulu_Support","Singed_Top,Qiyana_Jungle,AurelionSol_Mid,Kaisa_ADC,Nautilus_Support"
NA1_5382092004,"Kaisa_Top,Ivern_Jungle,Taliyah_Mid,Caitlyn_ADC,Nautilus_Support","Gragas_Top,Zed_Jungle,Lux_Mid,Corki_ADC,Poppy_Support"
NA1_5377918754,"Sett_Top,Diana_Jungle,Ekko_Mid,Jhin_ADC,Elise_Support","Velkoz_Top,Zac_Jungle,Katarina_Mid,Smolder_ADC,Thresh_Support"
NA1_5368525882,"Sejuani_Top,Rengar_Jungle,Taliyah_Mid,Jhin_ADC,Neeko_Support","Olaf_Top,Quinn_Jungle,Sylas_Mid,Mel_ADC,TahmKench_Support"
NA1_5380241554,"Gragas_Top,Lillia_Jungle,Orianna_Mid,Jinx_ADC,Braum_Support","Jax_Top,Sylas_Jungle,Pantheon_Mid,Aphelios_ADC,Nami_Support"
NA1_5378539497,"Vladimir_Top,XinZhao_Jungle,Yasuo_Mid,Lucian_ADC,Nami_Support","Malphite_Top,Graves_Jungle,Morgana_Mid,Corki_ADC,Karma_Support"
NA1_5381923272,"XinZhao_Top,MonkeyKing_Jungle,Mel_Mid,Kaisa_ADC,Leona_Support","Aatrox_Top,Zed_Jungle,Yone_Mid,Ezreal_ADC,Thresh_Support"
NA1_5380897583,"Ambessa_Top,Hecarim_Jungle,Yasuo_Mid,Vayne_ADC,Lulu_Support","Aatrox_Top,RekSai_Jungle,Hwei_Mid,Jinx_ADC,Nami_Support"
NA1_5372956200,"Kayle_Top,Pantheon_Jungle,Ambessa_Mid,Twitch_ADC,Braum_Support","Urgot_Top,Qiyana_Jungle,Anivia_Mid,MissFortune_ADC,Nautilus_Support"
NA1_5373713530,"KSante_Top,Shyvana_Jungle,Sylas_Mid,Swain_ADC,Senna_Support","Ahri_Top,Hecarim_Jungle,Cassiopeia_Mid,Jinx_ADC,Seraphine_Support"
NA1_5372811564,"Varus_Top,MasterYi_Jungle,Galio_Mid,Samira_ADC,DrMundo_Support","Ambessa_Top,Diana_Jungle,Lissandra_Mid,Corki_ADC,Bard_Support"
NA1_5376929296,"Ziggs_Top,Pantheon_Jungle,Varus_Mid,JarvanIV_ADC,Lux_Support","Zac_Top,Rell_Jungle,Zed_Mid,MonkeyKing_ADC,Vex_Support"
NA1_5373938710,"Sion_Top,Volibear_Jungle,Morgana_Mid,Lucian_ADC,Milio_Support","Darius_Top,Pantheon_Jungle,Ryze_Mid,Ashe_ADC,Rell_Support"
NA1_5381136054,"Rumble_Top,DrMundo_Jungle,Zoe_Mid,Lucian_ADC,Braum_Support","Gragas_Top,JarvanIV_Jungle,Morgana_Mid,Twitch_ADC,Lulu_Support"
NA1_5381647207,"Ornn_Top,Kayn_Jungle,Hwei_Mid,Jhin_ADC,Shaco_Support","Mordekaiser_Top,Pantheon_Jungle,Ekko_Mid,Draven_ADC,Nami_Support"
NA1_5381056176,"Gangplank_Top,RekSai_Jungle,Ahri_Mid,Hwei_ADC,Janna_Support","Sett_Top,Kayn_Jungle,Yasuo_Mid,Aphelios_ADC,Thresh_Support"
NA1_5369477278,"Aatrox_Top,Graves_Jungle,Akshan_Mid,Smolder_ADC,Pyke_Support","Ambessa_Top,Qiyana_Jungle,Kassadin_Mid,Ziggs_ADC,Bard_Support"
NA1_5377101536,"Gangplank_Top,Lillia_Jungle,Taliyah_Mid,Ashe_ADC,Braum_Support","XinZhao_Top,Hecarim_Jungle,TwistedFate_Mid,Draven_ADC,Lux_Support"
NA1_5371985464,"Anivia_Top,JarvanIV_Jungle,Syndra_Mid,Jinx_ADC,TahmKench_Support","Kayle_Top,Rengar_Jungle,Hwei_Mid,Sivir_ADC,Ivern_Support"
NA1_5381128074,"Aatrox_Top,Shen_Jungle,Hwei_Mid,Caitlyn_ADC,Velkoz_Support","Sion_Top,Volibear_Jungle,Senna_Mid,Ezreal_ADC,Blitzcrank_Support"
NA1_5373060862,"Lissandra_Top,Sylas_Jungle,Yasuo_Mid,Jhin_ADC,Mel_Support","Irelia_Top,Graves_Jungle,Xerath_Mid,Ezreal_ADC,Karma_Support"
NA1_5368277040,"Gangplank_Top,Diana_Jungle,Vladimir_Mid,Varus_ADC,Karma_Support","Sion_Top,RekSai_Jungle,Ahri_Mid,Sivir_ADC,Seraphine_Support"
NA1_5381504445,"Yuumi_Top,Taliyah_Jungle,Aphelios_Mid,Sylas_ADC,Swain_Support","Lux_Top,Malphite_Jungle,Blitzcrank_Mid,Lulu_ADC,Viego_Support"
NA1_5368924295,"Ambessa_Top,LeeSin_Jungle,Galio_Mid,Vayne_ADC,Sona_Support","Kennen_Top,Nocturne_Jungle,Lissandra_Mid,Samira_ADC,Thresh_Support"
NA1_5379296414,"KSante_Top,Sylas_Jungle,Lux_Mid,Kaisa_ADC,Karma_Support","Kayn_Top,Jax_Jungle,Annie_Mid,Aphelios_ADC,Braum_Support"
NA1_5376694399,"Urgot_Top,Viego_Jungle,Taliyah_Mid,Caitlyn_ADC,Zoe_Support","KSante_Top,Kayn_Jungle,Mel_Mid,Jinx_ADC,Milio_Support"
NA1_5381584461,"Chogath_Top,Zed_Jungle,Azir_Mid,KogMaw_ADC,Senna_Support","Jayce_Top,DrMundo_Jungle,Pantheon_Mid,Cassiopeia_ADC,Mel_Support"
NA1_5359574615,"Fiora_Top,Naafiri_Jungle,Azir_Mid,Lux_ADC,Leona_Support","LeeSin_Top,Nocturne_Jungle,Vladimir_Mid,KogMaw_ADC,Nami_Support"
NA1_5372796047,"Pantheon_Top,Talon_Jungle,Morgana_Mid,Caitlyn_ADC,Blitzcrank_Support","Sion_Top,JarvanIV_Jungle,Anivia_Mid,Aphelios_ADC,Velkoz_Support"
NA1_5375347276,"Yasuo_Top,Qiyana_Jungle,Sylas_Mid,Jinx_ADC,Milio_Support","Quinn_Top,RekSai_Jungle,TwistedFate_Mid,Mel_ADC,Bard_Support"
NA1_5377291634,"Anivia_Top,Rengar_Jungle,Leblanc_Mid,Ashe_ADC,Poppy_Support","Aatrox_Top,Kindred_Jungle,Nautilus_Mid,Kaisa_ADC,Viego_Support"
NA1_5374434878,"Teemo_Top,Hecarim_Jungle,Veigar_Mid,Jinx_ADC,Nami_Support","Quinn_Top,Sylas_Jungle,Naafiri_Mid,Vayne_ADC,Zilean_Support"
NA1_5381739579,"Garen_Top,Nidalee_Jungle,Vladimir_Mid,Lucian_ADC,Pantheon_Support","Darius_Top,JarvanIV_Jungle,Ryze_Mid,Senna_ADC,Sylas_Support"
NA1_5380301543,"Jax_Top,XinZhao_Jungle,Orianna_Mid,Ashe_ADC,Milio_Support","Ornn_Top,LeeSin_Jungle,Velkoz_Mid,Zeri_ADC,Zilean_Support"
NA1_5376765510,"Veigar_Top,Ziggs_Jungle,Rengar_Mid,Xayah_ADC,Ahri_Support","Rumble_Top,Smolder_Jungle,Zyra_Mid,Amumu_ADC,Neeko_Support"
NA1_5381584607,"Galio_Top,Nidalee_Jungle,Gragas_Mid,Varus_ADC,Pyke_Support","Veigar_Top,Jhin_Jungle,Ahri_Mid,Kaisa_ADC,Blitzcrank_Support"
NA1_5372638836,"Aatrox_Top,Nidalee_Jungle,Viktor_Mid,Sivir_ADC,Rell_Support","Ornn_Top,Gwen_Jungle,Ivern_Mid,Caitlyn_ADC,Lulu_Support"
NA1_5376059674,"Olaf_Top,Volibear_Jungle,Kayle_Mid,Jhin_ADC,Sylas_Support","Riven_Top,Kayn_Jungle,Ahri_Mid,Ashe_ADC,Seraphine_Support"
NA1_5371202859,"Singed_Top,Belveth_Jungle,Yasuo_Mid,MissFortune_ADC,Janna_Support","Ambessa_Top,Hecarim_Jungle,Talon_Mid,Draven_ADC,Sona_Support"
NA1_5382116841,"Syndra_Top,Vayne_Jungle,Smolder_Mid,Janna_ADC,Ahri_Support","Twitch_Top,Annie_Jungle,Veigar_Mid,Nautilus_ADC,Pyke_Support"
NA1_5380670022,"Sett_Top,DrMundo_Jungle,Ryze_Mid,Ashe_ADC,Poppy_Support","Ambessa_Top,Pantheon_Jungle,Aurora_Mid,Samira_ADC,Maokai_Support"
NA1_5377935067,"Ornn_Top,MasterYi_Jungle,Anivia_Mid,Zeri_ADC,Lulu_Support","Sett_Top,Diana_Jungle,Morgana_Mid,Lucian_ADC,Yuumi_Support"
NA1_5381244300,"Ambessa_Top,Udyr_Jungle,Yasuo_Mid,Ashe_ADC,Velkoz_Support","Illaoi_Top,Khazix_Jungle,Aurora_Mid,Aphelios_ADC,Bard_Support"
NA1_5378976928,"Malphite_Top,Volibear_Jungle,Vladimir_Mid,Veigar_ADC,Lux_Support","Teemo_Top,Briar_Jungle,Katarina_Mid,Kalista_ADC,Seraphine_Support"
NA1_5380910564,"Irelia_Top,Ziggs_Jungle,Qiyana_Mid,Anivia_ADC,Milio_Support","Hwei_Top,MissFortune_Jungle,Ashe_Mid,Jhin_ADC,Varus_Support"
NA1_5378011564,"Nasus_Top,Nunu_Jungle,Smolder_Mid,Twitch_ADC,Nautilus_Support","Chogath_Top,XinZhao_Jungle,Malzahar_Mid,Tristana_ADC,Thresh_Support"
NA1_5379848956,"DrMundo_Top,MasterYi_Jungle,Malzahar_Mid,Lucian_ADC,Milio_Support","Jax_Top,Khazix_Jungle,AurelionSol_Mid,Jinx_ADC,Senna_Support"
NA1_5381523975,"Sion_Top,Khazix_Jungle,Aurora_Mid,Xayah_ADC,Sona_Support","Ambessa_Top,Kayn_Jungle,TwistedFate_Mid,Caitlyn_ADC,Mel_Support"
NA1_5380944352,"Rammus_Top,Jax_Jungle,Qiyana_Mid,Ezreal_ADC,Yuumi_Support","Yasuo_Top,Kayn_Jungle,Aurora_Mid,Senna_ADC,Alistar_Support"
NA1_5360053240,"Ahri_Top,Yunara_Jungle,Ivern_Mid,Pantheon_ADC,Darius_Support","Neeko_Top,XinZhao_Jungle,TahmKench_Mid,Twitch_ADC,Smolder_Support"
NA1_5371071285,"Thresh_Top,Bard_Jungle,Sion_Mid,Xayah_ADC,Viego_Support","Malphite_Top,Zyra_Jungle,Sylas_Mid,Morgana_ADC,Ezreal_Support"
NA1_5378118409,"MonkeyKing_Top,Sylas_Jungle,Senna_Mid,Aurora_ADC,Sivir_Support","Janna_Top,Jinx_Jungle,Corki_Mid,Kaisa_ADC,LeeSin_Support"
NA1_5368644508,"Quinn_Top,Kindred_Jungle,Ekko_Mid,Ashe_ADC,Zilean_Support","Vladimir_Top,MasterYi_Jungle,Vex_Mid,Twitch_ADC,Nautilus_Support"
NA1_5377320622,"Volibear_Top,Hecarim_Jungle,Nasus_Mid,Lux_ADC,FiddleSticks_Support","Kayle_Top,JarvanIV_Jungle,Katarina_Mid,Xayah_ADC,Zilean_Support"
NA1_5373434068,"Tryndamere_Top,Zac_Jungle,TwistedFate_Mid,Yasuo_ADC,Gragas_Support","Gnar_Top,MonkeyKing_Jungle,Malzahar_Mid,Zeri_ADC,Brand_Support"
NA1_5382154638,"Gragas_Top,Kayn_Jungle,Ryze_Mid,KogMaw_ADC,Milio_Support","Ambessa_Top,Viego_Jungle,Azir_Mid,Kaisa_ADC,Nautilus_Support"
NA1_5377235117,"Sylas_Top,Diana_Jungle,Quinn_Mid,Irelia_ADC,Pantheon_Support","Ahri_Top,Belveth_Jungle,Sion_Mid,Ashe_ADC,Seraphine_Support"
NA1_5381607304,"Jax_Top,Volibear_Jungle,Vex_Mid,Kaisa_ADC,Morgana_Support","Poppy_Top,Brand_Jungle,Irelia_Mid,Yasuo_ADC,Yone_Support"
NA1_5374047178,"Briar_Top,MasterYi_Jungle,Morgana_Mid,MissFortune_ADC,Thresh_Support","Fiora_Top,Udyr_Jungle,Elise_Mid,Sivir_ADC,Janna_Support"
NA1_5378308466,"Yorick_Top,Qiyana_Jungle,Galio_Mid,Tristana_ADC,Nami_Support","Briar_Top,Diana_Jungle,Naafiri_Mid,Twitch_ADC,Soraka_Support"
NA1_5378263108,"Teemo_Top,MonkeyKing_Jungle,Sylas_Mid,Ashe_ADC,Thresh_Support","Kayn_Top,RekSai_Jungle,Akali_Mid,Caitlyn_ADC,Karma_Support"
NA1_5380170081,"Aatrox_Top,Volibear_Jungle,AurelionSol_Mid,Varus_ADC,Bard_Support","Gangplank_Top,Udyr_Jungle,Veigar_Mid,Jhin_ADC,Morgana_Support"
NA1_5381240562,"Yone_Top,Rengar_Jungle,Syndra_Mid,Varus_ADC,Janna_Support","Renekton_Top,JarvanIV_Jungle,Katarina_Mid,Ashe_ADC,Pyke_Support"
NA1_5377369477,"KSante_Top,Viego_Jungle,Qiyana_Mid,Sivir_ADC,Elise_Support","Kaisa_Top,Talon_Jungle,Kassadin_Mid,Twitch_ADC,Alistar_Support"
NA1_5379487046,"Aatrox_Top,Lillia_Jungle,Leblanc_Mid,Vayne_ADC,Nautilus_Support","Warwick_Top,Skarner_Jungle,Diana_Mid,Xayah_ADC,Velkoz_Support"
NA1_5381914089,"Tristana_Top,Garen_Jungle,Rumble_Mid,Zeri_ADC,Sion_Support","Ryze_Top,Yasuo_Jungle,Hecarim_Mid,Ezreal_ADC,Azir_Support"
NA1_5372265158,"Illaoi_Top,Viego_Jungle,Hwei_Mid,Kaisa_ADC,Janna_Support","Renekton_Top,Vi_Jungle,Ryze_Mid,Jinx_ADC,Lulu_Support"
NA1_5379489224,"Camille_Top,XinZhao_Jungle,Orianna_Mid,Lucian_ADC,Milio_Support","Malzahar_Top,FiddleSticks_Jungle,Qiyana_Mid,Ziggs_ADC,Nidalee_Support"
NA1_5381549324,"Malphite_Top,Qiyana_Jungle,Morgana_Mid,Samira_ADC,Rell_Support","Ambessa_Top,Zyra_Jungle,Neeko_Mid,Corki_ADC,Poppy_Support"
NA1_5376696643,"Renekton_Top,Taliyah_Jungle,Ahri_Mid,Tristana_ADC,Rell_Support","Pantheon_Top,Lillia_Jungle,Morgana_Mid,Caitlyn_ADC,Nautilus_Support"
NA1_5380654536,"Riven_Top,XinZhao_Jungle,Leblanc_Mid,Tristana_ADC,Thresh_Support","Malphite_Top,Hecarim_Jungle,Orianna_Mid,Ashe_ADC,Janna_Support"
NA1_5381458202,"Vayne_Top,Sylas_Jungle,Yasuo_Mid,Ezreal_ADC,Yuumi_Support","JarvanIV_Top,Viego_Jungle,Zed_Mid,Caitlyn_ADC,Mordekaiser_Support"
NA1_5381977714,"Jax_Top,Viego_Jungle,Tristana_Mid,Lux_ADC,Seraphine_Support","Gangplank_Top,Brand_Jungle,Yone_Mid,Samira_ADC,Pyke_Support"
NA1_5370439525,"Vladimir_Top,Graves_Jungle,Mel_Mid,Ashe_ADC,Braum_Support","Annie_Top,Shyvana_Jungle,Yone_Mid,Velkoz_ADC,Maokai_Support"
NA1_5372035810,"Sett_Top,Rumble_Jungle,Morgana_Mid,Sivir_ADC,Lulu_Support","Camille_Top,Jax_Jungle,Syndra_Mid,Jhin_ADC,Zilean_Support"
NA1_5382066812,"Illaoi_Top,Ivern_Jungle,Ahri_Mid,Kaisa_ADC,Karma_Support","Rumble_Top,Kindred_Jungle,Qiyana_Mid,Lucian_ADC,Taric_Support"
NA1_5374781794,"Riven_Top,Rumble_Jungle,Ahri_Mid,Ashe_ADC,Rell_Support","Poppy_Top,Brand_Jungle,Sylas_Mid,Caitlyn_ADC,Morgana_Support"
NA1_5370988549,"Yorick_Top,Shaco_Jungle,Heimerdinger_Mid,Ashe_ADC,Rell_Support","Yone_Top,Lillia_Jungle,Yasuo_Mid,Caitlyn_ADC,Lulu_Support"
NA1_5378560028,"Garen_Top,Diana_Jungle,Kassadin_Mid,Jhin_ADC,Karma_Support","Aatrox_Top,Brand_Jungle,Singed_Mid,Kaisa_ADC,Pantheon_Support"
NA1_5372784307,"Jax_Top,Kayn_Jungle,Akali_Mid,Yunara_ADC,Rell_Support","Yone_Top,Taliyah_Jungle,Galio_Mid,Kaisa_ADC,Morgana_Support"
NA1_5373368548,"Kennen_Top,Qiyana_Jungle,Zed_Mid,Lucian_ADC,Thresh_Support","DrMundo_Top,Hecarim_Jungle,Azir_Mid,Ziggs_ADC,Nami_Support"
NA1_5380745896,"Aatrox_Top,Nidalee_Jungle,Ryze_Mid,Jinx_ADC,Nami_Support","Urgot_Top,Sejuani_Jungle,Morgana_Mid,Kaisa_ADC,Velkoz_Support"
NA1_5377866244,"Yorick_Top,Diana_Jungle,Aurora_Mid,Jhin_ADC,Karma_Support","Tryndamere_Top,MasterYi_Jungle,KogMaw_Mid,Tristana_ADC,Pantheon_Support"
NA1_5377629177,"KogMaw_Top,Sion_Jungle,TwistedFate_Mid,Kindred_ADC,Syndra_Support","Lulu_Top,Lucian_Jungle,Rumble_Mid,Pantheon_ADC,Illaoi_Support"
NA1_5381599792,"Olaf_Top,Belveth_Jungle,Malzahar_Mid,Jhin_ADC,Janna_Support","Smolder_Top,Poppy_Jungle,Vex_Mid,Caitlyn_ADC,Yuumi_Support"
NA1_5380914684,"Briar_Top,Warwick_Jungle,Hwei_Mid,Kaisa_ADC,Thresh_Support","Chogath_Top,Pantheon_Jungle,Ryze_Mid,Jhin_ADC,Senna_Support"
NA1_5378537138,"Ambessa_Top,Sylas_Jungle,Jayce_Mid,Varus_ADC,Thresh_Support","Nidalee_Top,Shyvana_Jungle,TwistedFate_Mid,Jinx_ADC,Milio_Support"
NA1_5378023748,"DrMundo_Top,Diana_Jungle,Ryze_Mid,MissFortune_ADC,Karma_Support","Jax_Top,Skarner_Jungle,Viktor_Mid,Lucian_ADC,Katarina_Support"
NA1_5369836989,"Rumble_Top,JarvanIV_Jungle,Ziggs_Mid,Vayne_ADC,Pantheon_Support","Shaco_Top,Evelynn_Jungle,Irelia_Mid,Smolder_ADC,Janna_Support"
NA1_5381270948,"Lucian_Top,Aurora_Jungle,Jhin_Mid,Seraphine_ADC,Chogath_Support","Ashe_Top,Leona_Jungle,Gangplank_Mid,Yuumi_ADC,Kayle_Support"
NA1_5377174883,"Jayce_Top,Nautilus_Jungle,Morgana_Mid,Jinx_ADC,Thresh_Support","Ambessa_Top,LeeSin_Jungle,Aurora_Mid,Vayne_ADC,Zyra_Support"
NA1_5381445133,"Braum_Top,Smolder_Jungle,Velkoz_Mid,Samira_ADC,Belveth_Support","Morgana_Top,Gangplank_Jungle,Alistar_Mid,TwistedFate_ADC,Amumu_Support"
NA1_5377941480,"Quinn_Top,Hecarim_Jungle,Syndra_Mid,KogMaw_ADC,Yuumi_Support","Aatrox_Top,Gwen_Jungle,Aurora_Mid,Aphelios_ADC,Sona_Support"
NA1_5372373766,"Malphite_Top,Volibear_Jungle,Senna_Mid,Jinx_ADC,Pyke_Support","Yasuo_Top,Trundle_Jungle,Galio_Mid,Tristana_ADC,Lux_Support"
NA1_5381634450,"Jayce_Top,Diana_Jungle,Galio_Mid,Lucian_ADC,Braum_Support","Fiora_Top,Jax_Jungle,Naafiri_Mid,Draven_ADC,Nami_Support"
NA1_5377273223,"Pantheon_Top,Khazix_Jungle,Ryze_Mid,Ashe_ADC,Seraphine_Support","Vi_Top,LeeSin_Jungle,Ekko_Mid,Jinx_ADC,Sona_Support"
NA1_5382077161,"Rengar_Top,Rammus_Jungle,Viktor_Mid,Xayah_ADC,Janna_Support","TahmKench_Top,Kayn_Jungle,Nidalee_Mid,Lucian_ADC,Brand_Support"
NA1_5375078725,"Zac_Top,LeeSin_Jungle,Lissandra_Mid,Sivir_ADC,Sona_Support","Kayle_Top,Udyr_Jungle,Ahri_Mid,Xayah_ADC,Milio_Support"
NA1_5380757765,"Gnar_Top,Qiyana_Jungle,Akali_Mid,Jhin_ADC,Braum_Support","Urgot_Top,LeeSin_Jungle,Ryze_Mid,Twitch_ADC,Nautilus_Support"
NA1_5373677787,"Gragas_Top,Morgana_Jungle,Akshan_Mid,Sivir_ADC,Nautilus_Support","KSante_Top,Belveth_Jungle,Xerath_Mid,MissFortune_ADC,Alistar_Support"
NA1_5369130633,"AurelionSol_Top,JarvanIV_Jungle,Syndra_Mid,Zeri_ADC,Nautilus_Support","Sion_Top,Nunu_Jungle,Ryze_Mid,Jhin_ADC,Sona_Support"
NA1_5379900501,"KSante_Top,Vi_Jungle,Hwei_Mid,Jinx_ADC,Janna_Support","Pantheon_Top,Zac_Jungle,Yasuo_Mid,Aphelios_ADC,Thresh_Support"
NA1_5375641580,"Aurora_Top,Qiyana_Jungle,Katarina_Mid,Sivir_ADC,Nidalee_Support","Garen_Top,Graves_Jungle,Taliyah_Mid,Mel_ADC,Elise_Support"
NA1_5381676154,"Darius_Top,Nocturne_Jungle,Ryze_Mid,Zeri_ADC,Yuumi_Support","Aatrox_Top,Sylas_Jungle,Qiyana_Mid,Ashe_ADC,Nautilus_Support"
NA1_5381641393,"Gwen_Top,Elise_Jungle,Yone_Mid,Lucian_ADC,Nami_Support","Renekton_Top,Nocturne_Jungle,Vladimir_Mid,Sivir_ADC,Ezreal_Support"
NA1_5374133744,"DrMundo_Top,Graves_Jungle,Vladimir_Mid,Aphelios_ADC,Karma_Support","Mordekaiser_Top,Kayn_Jungle,Akshan_Mid,Kaisa_ADC,Milio_Support"
NA1_5380354839,"Nautilus_Top,Kindred_Jungle,Ryze_Mid,Lucian_ADC,Karma_Support","Darius_Top,Zac_Jungle,Lissandra_Mid,Sivir_ADC,Thresh_Support"
NA1_5381538873,"Heimerdinger_Top,Kindred_Jungle,Zoe_Mid,Kaisa_ADC,Pyke_Support","Renekton_Top,RekSai_Jungle,Syndra_Mid,Aphelios_ADC,Nautilus_Support"
NA1_5372773195,"DrMundo_Top,MasterYi_Jungle,Akshan_Mid,Mel_ADC,Elise_Support","Jayce_Top,Diana_Jungle,Kaisa_Mid,Zeri_ADC,Sona_Support"
NA1_5381941690,"Camille_Top,Poppy_Jungle,Aurora_Mid,Ashe_ADC,Nami_Support","Tryndamere_Top,Sylas_Jungle,Morgana_Mid,Jinx_ADC,Nautilus_Support"
NA1_5379846867,"Riven_Top,Brand_Jungle,Aurora_Mid,Ashe_ADC,Janna_Support","Ornn_Top,Zed_Jungle,Mel_Mid,Jhin_ADC,Bard_Support"
NA1_5380062911,"Gwen_Top,Diana_Jungle,Yasuo_Mid,Jinx_ADC,Pantheon_Support","Sion_Top,Viego_Jungle,Sylas_Mid,Kaisa_ADC,Rakan_Support"
NA1_5380649822,"Ornn_Top,Graves_Jungle,Annie_Mid,Kaisa_ADC,Nautilus_Support","Gwen_Top,Elise_Jungle,Yone_Mid,Draven_ADC,Rakan_Support"
NA1_5379465916,"Nasus_Top,Evelynn_Jungle,Sylas_Mid,Jhin_ADC,Taliyah_Support","Olaf_Top,Volibear_Jungle,Aurora_Mid,Ashe_ADC,Seraphine_Support"
NA1_5377574835,"Volibear_Top,FiddleSticks_Jungle,Diana_Mid,Zeri_ADC,Senna_Support","Singed_Top,Poppy_Jungle,Yasuo_Mid,Caitlyn_ADC,Rell_Support"
NA1_5371175825,"Shen_Top,Viego_Jungle,Viktor_Mid,Twitch_ADC,Pyke_Support","Varus_Top,LeeSin_Jungle,Syndra_Mid,Jinx_ADC,Milio_Support"
NA1_5376201076,"Malphite_Top,RekSai_Jungle,Yasuo_Mid,Lucian_ADC,Milio_Support","Fiora_Top,Zac_Jungle,Qiyana_Mid,Ashe_ADC,Soraka_Support"
NA1_5379849638,"Jayce_Top,Nunu_Jungle,Syndra_Mid,Varus_ADC,Senna_Support","Sion_Top,Viego_Jungle,Orianna_Mid,Irelia_ADC,Lulu_Support"
NA1_5381824714,"Sett_Top,MonkeyKing_Jungle,Syndra_Mid,Twitch_ADC,Milio_Support","Garen_Top,Hecarim_Jungle,Galio_Mid,Smolder_ADC,Nami_Support"
NA1_5380264135,"Garen_Top,Shyvana_Jungle,Viktor_Mid,Corki_ADC,Leona_Support","Nautilus_Top,Viego_Jungle,Orianna_Mid,Mel_ADC,Senna_Support"
NA1_5381290669,"Varus_Top,Belveth_Jungle,Vladimir_Mid,MissFortune_ADC,Alistar_Support","Ekko_Top,Rumble_Jungle,Tristana_Mid,Jinx_ADC,Zoe_Support"
NA1_5381677907,"DrMundo_Top,Amumu_Jungle,Lux_Mid,Aphelios_ADC,Thresh_Support","Mordekaiser_Top,Nocturne_Jungle,Malzahar_Mid,Smolder_ADC,Blitzcrank_Support"
NA1_5381239826,"Tryndamere_Top,Zac_Jungle,Sylas_Mid,Kaisa_ADC,Bard_Support","Aatrox_Top,Viego_Jungle,Leblanc_Mid,Varus_ADC,Rell_Support"
NA1_5377996815,"Fizz_Top,Chogath_Jungle,Kaisa_Mid,Renata_ADC,Gwen_Support","Braum_Top,JarvanIV_Jungle,Sivir_Mid,Karthus_ADC,Teemo_Support"
NA1_5380462367,"Singed_Top,LeeSin_Jungle,Lux_Mid,Kaisa_ADC,Pantheon_Support","Kled_Top,Udyr_Jungle,Zoe_Mid,Lucian_ADC,Thresh_Support"
NA1_5373657537,"MonkeyKing_Top,Skarner_Jungle,Vex_Mid,Nilah_ADC,Xerath_Support","Mordekaiser_Top,LeeSin_Jungle,Akali_Mid,MissFortune_ADC,Karma_Support"
NA1_5375990673,"Renekton_Top,Graves_Jungle,Sejuani_Mid,Twitch_ADC,Pyke_Support","Fiora_Top,Diana_Jungle,Yasuo_Mid,Jinx_ADC,Lulu_Support"
NA1_5382017850,"Gangplank_Top,Ekko_Jungle,Orianna_Mid,Vayne_ADC,Poppy_Support","Akali_Top,Lillia_Jungle,Soraka_Mid,Draven_ADC,Milio_Support"
NA1_5382054034,"Seraphine_Top,TwistedFate_Jungle,Nunu_Mid,Zed_ADC,Caitlyn_Support","Hecarim_Top,MissFortune_Jungle,Graves_Mid,Yone_ADC,Nidalee_Support"
