id,winners,losers
NA1_5355533627,"Vladimir,Talon,Akali,Tristana,Thresh","Zilean,MasterYi,Kalista,Kaisa,Lulu"
NA1_5378103842,"Sion,Shyvana,Renekton,Mel,Sona","Ambessa,MonkeyKing,Irelia,Veigar,Poppy"
NA1_5362466497,"Velkoz,Chogath,Poppy,Zed,KogMaw","Jayce,Teemo,Diana,Rengar,Kayn"
NA1_5371444691,"Taliyah,Vayne,Cassiopeia,Xayah,Trundle","Viktor,Galio,Shaco,Lulu,Vi"
NA1_5374166199,"Riven,XinZhao,Syndra,Vayne,Bard","Gragas,Kindred,Akali,Sivir,Zilean"
NA1_5369248622,"Ambessa,Viego,Sylas,Lucian,Milio","Jax,Talon,Ekko,Caitlyn,Bard"
NA1_5362342931,"Renekton,Rengar,Diana,Aphelios,Thresh","Ambessa,MasterYi,Morgana,Kaisa,Braum"
NA1_5373587898,"Yuumi,Talon,AurelionSol,Xayah,Anivia","Galio,Jhin,Hecarim,JarvanIV,Aurora"
NA1_5364448396,"Tristana,Karma,Braum,Lillia,Kayn,Annie,Jax,MasterYi","Jayce,Karma,Aphelios,Yasuo,Ashe,Xayah,Akshan,Malphite"
NA1_5379472466,"Gangplank,Evelynn,Leblanc,Sivir,Sona","Nasus,Rammus,Annie,Draven,Blitzcrank"
NA1_5367461613,"Teemo,Zed,Xerath,Lucian,Yuumi","Ambessa,JarvanIV,Anivia,Zeri,Nami"
NA1_5352201462,"Aatrox,Brand,Ambessa,Corki,Rell","Vladimir,Briar,Qiyana,Yunara,Blitzcrank"
NA1_5371194104,"Nasus,Singed,Hwei,MissFortune,Alistar","Kayle,Nilah,Katarina,Senna,Nautilus"
NA1_5363676182,"Yunara,Ryze,Zac,Alistar,Qiyana","Rumble,Caitlyn,MonkeyKing,Azir,Nautilus"
NA1_5376155233,"Azir,Talon,Graves,Ezreal,Fizz,Lulu,Sion,Renata","Gangplank,Graves,Darius,Shaco,Amumu,Nautilus,Hecarim,Olaf"
NA1_5380137973,"Quinn,Zyra,Qiyana,Ashe,JarvanIV","Yasuo,Zac,Lissandra,Varus,Lulu"
NA1_5379833346,"Briar,Ekko,Nasus,Kaisa,Leona","Gragas,Zac,Talon,Jhin,Senna"
NA1_5354326913,"Nasus,RekSai,Syndra,Varus,Milio","Aatrox,Trundle,Akshan,AurelionSol,Nautilus"
NA1_5376669777,"Lillia,Janna,Rumble,Karma,Leblanc,Yasuo,MissFortune,Vladimir","Teemo,Gangplank,Rumble,Rakan,Darius,Neeko,Blitzcrank,Olaf"
NA1_5379785110,"Trundle,Naafiri,Akali,Lux,Bard","Nidalee,Shyvana,Ekko,Ashe,Nami"
NA1_5373902279,"Jayce,Hecarim,Yone,Mel,Leblanc","Jax,Volibear,Zoe,Corki,Karma"
NA1_5363780417,"Illaoi,JarvanIV,Seraphine,Kalista,Nautilus","Garen,Pantheon,Zoe,Zeri,Janna"
NA1_5367149192,"Gragas,JarvanIV,Tryndamere,Lux,Janna","Poppy,Nunu,Vladimir,Senna,Bard"
NA1_5376725196,"Yorick,Xerath,Lulu,Jhin,Singed","Swain,MissFortune,Lillia,FiddleSticks,Darius"
NA1_5347790602,"Yasuo,Elise,Yone,Twitch,Nami","Aatrox,Nautilus,Ahri,Aphelios,Thresh"
NA1_5361331131,"Camille,Udyr,Kassadin,Lucian,Nami","TahmKench,Ekko,Yone,Jhin,Alistar"
NA1_5350714084,"Viego,Lillia,Corki,Zeri,Lulu","Sejuani,Rumble,Yasuo,Smolder,Alistar"
NA1_5368219668,"Sett,Kayn,Cassiopeia,KogMaw,Karma","Gnar,Shaco,Sylas,Xayah,Rakan"
NA1_5353516928,"Camille,Elise,Galio,Yunara,Karma","Riven,Viego,Zed,TwistedFate,Shaco"
NA1_5375788799,"Warwick,Blitzcrank,Thresh,Sylas,Blitzcrank,Zeri,Camille,Pyke","Mordekaiser,Yunara,Riven,Nami,Udyr,MissFortune,Vayne,Hwei"
NA1_5355007398,"Sion,Viego,Ekko,Smolder,Karma","Tryndamere,Volibear,Vladimir,Aphelios,Thresh"
NA1_5375841467,"Hecarim,Samira,Lissandra,Xayah,Malphite","Braum,Aphelios,Smolder,Katarina,Hwei"
NA1_5380131238,"Kassadin,Lux,Zoe,Kayle,Pantheon,Xayah,Ryze,Zyra","Ekko,KSante,Yunara,Renata,XinZhao,Katarina,Leblanc,Lux"
NA1_5369893885,"Leona,Sett,Zed,Ahri,Jhin","Udyr,Mel,Gnar,Sivir,Karma"
NA1_5378592245,"Jayce,Qiyana,Anivia,Kaisa,Alistar","Aurora,LeeSin,Akshan,Jhin,Zyra"
NA1_5343224770,"Chogath,Rammus,Yasuo,Caitlyn,Lulu","Malphite,Yunara,Lucian,Aphelios,Lissandra"
NA1_5373744855,"Malphite,Qiyana,Irelia,Ziggs,Poppy","Akshan,Nautilus,Lissandra,Tristana,Sona"
NA1_5380196425,"Gangplank,MasterYi,Akshan,Zilean,Nami","Vladimir,Kindred,Zoe,Lucian,Senna"
NA1_5377326912,"Fiora,Sejuani,Malzahar,MissFortune,Nami","Trundle,LeeSin,KogMaw,Ezreal,Janna"
NA1_5357503637,"Aatrox,XinZhao,Qiyana,KogMaw,Milio","Malphite,DrMundo,Sylas,Jhin,Brand"
NA1_5361744058,"Veigar,Briar,MissFortune,Aphelios,TahmKench","Gwen,Belveth,Akali,Kaisa,Leona"
NA1_5377270714,"Ekko,Blitzcrank,Draven,Jayce,Lux,Vayne,Diana,Lucian","Malphite,Ahri,Lulu,Aurora,Zoe,Pyke,Lulu,Briar"
NA1_5367561091,"Gangplank,Vayne,Ryze,Hwei,Nautilus","Quinn,XinZhao,Lissandra,Ashe,Blitzcrank"
NA1_5379163253,"Naafiri,Ambessa,Illaoi,Brand,Yuumi,DrMundo,LeeSin,Aphelios","Blitzcrank,KogMaw,JarvanIV,Ahri,Garen,Thresh,Tryndamere,Briar"
NA1_5374207660,"Chogath,Poppy,Lissandra,Jinx,Janna,Jax,Janna,Renekton","Riven,Camille,Rammus,Vex,Pyke,Viego,DrMundo,Pyke"
NA1_5361760827,"Mordekaiser,Talon,Galio,Yunara,Nautilus","KSante,LeeSin,Akali,Sivir,Janna"
NA1_5371918636,"Aatrox,Naafiri,Morgana,Cassiopeia,Thresh","Jayce,Karthus,Aurora,Tristana,Milio"
NA1_5358126001,"Kennen,JarvanIV,Aurora,Samira,Nautilus","Udyr,RekSai,KogMaw,Twitch,Renata"
NA1_5355993225,"RekSai,Nocturne,Akali,Lucian,Nami","Ambessa,Volibear,Azir,Kalista,Karma"
NA1_5359943479,"Aurora,Kindred,AurelionSol,Jinx,Lulu","Zac,Graves,Vladimir,Lucian,Zilean"
NA1_5368118906,"Rell,Vayne,Gragas,Samira,Zyra","Lillia,Tristana,Garen,Bard,Yorick"
NA1_5353084745,"Singed,Shaco,Akali,Smolder,Karma","Gwen,Kindred,XinZhao,Caitlyn,Lux"
NA1_5377737705,"Chogath,Brand,Vladimir,Jhin,Braum","RekSai,Ekko,Qiyana,Viktor,Nami"
NA1_5373320580,"Irelia,Hecarim,TwistedFate,Smolder,Nami","Yorick,Warwick,Viktor,Caitlyn,Milio"
NA1_5377884845,"Briar,Ekko,Qiyana,Varus,Morgana","Gragas,Nautilus,Pyke,Lucian,Renata"
NA1_5380230646,"Kayle,Belveth,Malzahar,Nilah,Senna","KSante,JarvanIV,Veigar,Smolder,Pyke"
NA1_5353802823,"Nasus,Nidalee,Kassadin,Caitlyn,Braum","Sett,Belveth,Annie,Yunara,Lulu"
NA1_5380066417,"Vladimir,Skarner,Fizz,Jinx,Morgana","Ornn,Rammus,Zed,Aphelios,Velkoz"
NA1_5360210875,"Mordekaiser,Qiyana,Aurora,Senna,Pyke","Pantheon,Udyr,Katarina,Sivir,Nami"
NA1_5370252418,"KSante,Zyra,Pantheon,Tristana,Taric","Darius,Ekko,Yone,Jhin,Shen"
NA1_5350543161,"Udyr,Evelynn,Sona,Zeri,Aatrox,Nilah,Renekton,Nami","Sett,Ezreal,Sett,Ornn,Jhin,Morgana,Poppy,Warwick"
NA1_5359615087,"Tryndamere,RekSai,Syndra,Sivir,Zilean","Sylas,Zac,Yasuo,Jinx,Janna"
NA1_5374344843,"Sion,Viego,Hwei,Jinx,Lulu","Vladimir,MonkeyKing,Morgana,Jhin,Neeko"
NA1_5367262770,"Gragas,Viego,Smolder,Jhin,Sona","Ornn,LeeSin,AurelionSol,Jinx,Soraka"
NA1_5350675229,"Chogath,Qiyana,Veigar,Jinx,Lulu","Ambessa,Khazix,Zoe,Lux,Alistar"
NA1_5374313411,"Jayce,XinZhao,Ahri,Zyra,Pyke","Gangplank,Kindred,Morgana,KogMaw,Milio"
NA1_5377750885,"Renekton,DrMundo,Zed,Viktor,Nami","Kennen,Shaco,Ziggs,Jinx,Braum"
NA1_5377987327,"Riven,Sylas,Kassadin,Kaisa,Nautilus","Heimerdinger,Yone,Lucian,Ezreal,Sona"
NA1_5376878216,"Ornn,Jinx,Vi,TwistedFate,Karma","Akshan,Chogath,Viego,Blitzcrank,Soraka"
NA1_5378021744,"Neeko,Thresh,Garen,Darius,Karthus","Akali,Lux,Xerath,Gangplank,Alistar"
NA1_5364052500,"Pantheon,Neeko,Jinx,Mel,TwistedFate","Alistar,Rumble,Garen,Pyke,Ahri"
NA1_5361552910,"Yone,Lux,Soraka,Vayne,Nocturne","Renekton,Morgana,Trundle,Lulu,Varus"
NA1_5376601106,"Quinn,Viego,Sylas,Sivir,Elise","JarvanIV,Zed,Jayce,Lux,Sona"
NA1_5379026488,"Mordekaiser,Zed,Lux,Draven,Zilean","Vladimir,FiddleSticks,Lucian,Caitlyn,Milio"
NA1_5352309813,"Tryndamere,Olaf,Zilean,Jinx,Ivern","Pantheon,Rengar,Ahri,Smolder,Lux"
NA1_5377299241,"Ornn,Viego,Kassadin,Seraphine,Nautilus","Chogath,Rumble,Veigar,Yunara,Alistar"
NA1_5380334694,"Yunara,Varus,Morgana,Maokai,Ziggs","Sion,Xerath,Samira,Yone,Vi"
NA1_5356781272,"Ornn,Belveth,Katarina,Brand,Nami","Gragas,Kindred,Akali,Aphelios,Shaco"
NA1_5372526826,"Udyr,Kindred,TwistedFate,Kaisa,Poppy","Irelia,Rumble,Sylas,Smolder,Soraka"
NA1_5356068680,"Quinn,Shaco,Ryze,Yunara,Taric","Irelia,Pantheon,Annie,Jhin,Nami"
NA1_5378221871,"Kayle,Ekko,Pantheon,Ezreal,Nami","Gangplank,Zed,Zoe,Kaisa,Blitzcrank"
NA1_5379022077,"Vladimir,Seraphine,Viktor,Yorick,TahmKench,Lux,Sivir,Xerath","Vex,Lucian,Lillia,Zac,Corki,Shen,Veigar,Sylas"
NA1_5376773876,"Mordekaiser,Rengar,Vladimir,Draven,Bard","Aatrox,Khazix,Ahri,Varus,Senna"
NA1_5332764005,"Teemo,LeeSin,Azir,Jinx,Thresh","Yasuo,Viego,Kassadin,Smolder,Renata"
NA1_5372193388,"Blitzcrank,Neeko,Illaoi,Viktor,Camille","Mel,Quinn,Jayce,Nami,Sett"
NA1_5354790465,"Renekton,Zed,Rumble,Aphelios,Karma","Darius,Nocturne,Galio,Yunara,Soraka"
NA1_5365044403,"Riven,Karthus,Quinn,Twitch,Poppy","Sion,LeeSin,Viego,Corki,Soraka"
NA1_5376747600,"Sion,LeeSin,Qiyana,Kaisa,Swain","Poppy,Sylas,Taliyah,Smolder,Zilean"
NA1_5352899392,"Renekton,Viego,Xerath,Hwei,Rakan","Ambessa,Trundle,Qiyana,Smolder,Bard"
NA1_5371819158,"Vayne,Pantheon,Mel,Kaisa,Lulu","Trundle,Briar,Syndra,Ashe,Bard"
NA1_5365477053,"Kennen,Trundle,Kassadin,Caitlyn,Rell","Ornn,Vayne,Sylas,Draven,Bard"
NA1_5371604703,"Sett,Brand,MissFortune,Jayce,Malphite","Ashe,Caitlyn,Lux,Karma,Ambessa"
NA1_5373969106,"Aatrox,Rengar,Morgana,Jhin,Velkoz","Gangplank,Khazix,Malzahar,Senna,Lux"
NA1_5356049280,"Riven,Hecarim,Twitch,Xayah,Soraka","Jax,Amumu,TwistedFate,Sivir,Taric"
NA1_5367940899,"Fiora,Elise,Sylas,Draven,Nautilus","LeeSin,Evelynn,Leblanc,Tristana,Lulu"
NA1_5355733864,"Darius,JarvanIV,Zed,Smolder,Thresh","Camille,Sylas,Sion,Yunara,Leona"
NA1_5379833382,"Volibear,Rengar,Orianna,Lucian,Rakan","Teemo,Warwick,Vex,Xayah,Zilean"
NA1_5354675311,"Viego,Kindred,Azir,Kalista,Milio","Darius,Shaco,Syndra,Lucian,Nasus"
NA1_5358295164,"Chogath,Kayn,Swain,Jhin,Senna","Gragas,LeeSin,Orianna,Jinx,Thresh"
NA1_5376814919,"Yasuo,Shaco,Zoe,Chogath,Senna","Kled,Lillia,Vex,Twitch,Taric"
NA1_5373421977,"FiddleSticks,Jax,Galio,Elise,Aatrox,Tristana,Morgana,Morgana","Pyke,Chogath,Rammus,Ivern,Sylas,Yone,Aatrox,Qiyana"
NA1_5334919042,"Fiora,Zac,Ekko,Jinx,Lulu","Draven,Viego,Azir,Tristana,Blitzcrank"
NA1_5377880402,"Kled,XinZhao,Annie,Caitlyn,Leona","Renekton,Diana,Lux,Kaisa,Sona"
NA1_5378880622,"Chogath,Volibear,Qiyana,Kaisa,Senna","Singed,Zed,Galio,Smolder,Milio"
NA1_5338530689,"Singed,Diana,Qiyana,Xayah,Karma","Fiora,Skarner,Kennen,Vayne,Senna"
NA1_5379508034,"Lissandra,Kennen,XinZhao,Ashe,Orianna","Gwen,Kaisa,Vex,Lux,Yorick"
NA1_5380228817,"Malphite,Elise,Talon,Caitlyn,Neeko","Jax,JarvanIV,Mel,Ashe,Rakan"
NA1_5377795465,"Quinn,Sejuani,Chogath,Varus,Soraka","Azir,LeeSin,Sett,Jinx,Seraphine"
NA1_5366449349,"Amumu,Yone,Anivia,Jax,Amumu,Darius,DrMundo,Mordekaiser","Taric,Yasuo,LeeSin,Kaisa,Graves,Diana,Nidalee,Singed"
NA1_5380033975,"Ambessa,Morgana,Khazix,Jinx,Thresh","JarvanIV,Ziggs,Rumble,Braum,Caitlyn"
NA1_5379944759,"FiddleSticks,Ekko,AurelionSol,MissFortune,Milio","KogMaw,Pantheon,Qiyana,Jinx,Karma"
NA1_5377595746,"Yone,Zed,Malzahar,Vayne,Leona","Vladimir,Qiyana,Yasuo,Samira,Lux"
NA1_5359646193,"Jayce,Karthus,Zed,Lucian,Nami","Yasuo,LeeSin,Taliyah,Caitlyn,Zilean"
NA1_5373208619,"KSante,Belveth,Sejuani,Jinx,Trundle","Smolder,Nunu,Taliyah,Varus,Bard"
NA1_5351219892,"Teemo,Talon,Xerath,Jhin,Milio","Malzahar,Taliyah,Twitch,Corki,Rell"
NA1_5354596508,"Azir,Ekko,Zed,Nilah,Yuumi","Urgot,Ivern,Naafiri,Varus,Thresh"
NA1_5379351806,"Jayce,Udyr,Morgana,Ezreal,Nami","Kayle,Kindred,Viktor,Kaisa,Pyke"
NA1_5363972361,"Garen,MonkeyKing,Ryze,Sivir,Milio","Viego,Kindred,Sylas,Vayne,Thresh"
NA1_5360878901,"Jax,Warwick,Zoe,Samira,Leona","Irelia,Sion,MissFortune,Yunara,Nami"
NA1_5349431245,"Vladimir,Taliyah,Qiyana,Yunara,TahmKench","Ivern,Rengar,Yasuo,Lucian,Thresh"
NA1_5370861594,"Jax,JarvanIV,Akali,Draven,Nami","Zilean,Kayn,Zoe,Corki,Leona"
NA1_5373857626,"Lissandra,Samira,Mordekaiser,Aphelios,Rakan","Ahri,Gangplank,Tristana,Milio,MissFortune"
NA1_5365285370,"KSante,MasterYi,Sylas,Yunara,Lulu","Gragas,JarvanIV,Talon,Smolder,Seraphine"
NA1_5372002983,"Annie,Tristana,DrMundo,Twitch,Khazix,Fizz,Orianna,Kaisa","Yone,Akali,Udyr,Kayle,Tryndamere,TwistedFate,Morgana,Pyke"
NA1_5373724698,"Kennen,Lillia,Smolder,Yunara,Soraka","Elise,Shaco,Galio,Caitlyn,Morgana"
NA1_5369547503,"Ornn,Viego,Lissandra,Sivir,Soraka","Volibear,Gwen,Leblanc,Ashe,Swain"
NA1_5371727623,"Renekton,Skarner,Akali,KogMaw,Lulu","Varus,Shyvana,Sett,Jhin,Soraka"
NA1_5357414542,"Jax,Volibear,Akshan,Lucian,Yuumi","Gwen,XinZhao,Ryze,Yunara,Blitzcrank"
NA1_5359392516,"Sejuani,Taliyah,Zed,Ezreal,Alistar","Warwick,Rumble,Akali,Corki,Karma"
NA1_5376088344,"Udyr,Jax,Galio,Jinx,Karma","KSante,Nunu,Orianna,Kaisa,Zyra"
NA1_5355959304,"Trundle,Diana,Kassadin,Jinx,Sona","Darius,Zac,Ryze,Jhin,Senna"
NA1_5374117785,"Belveth,Hwei,Lulu,Leblanc,Yasuo","Sivir,Blitzcrank,Seraphine,Amumu,Yorick"
NA1_5351058174,"Camille,Lillia,Qiyana,MissFortune,Rakan","Kassadin,Khazix,Katarina,Senna,Pyke"
NA1_5372123574,"Veigar,Graves,Mel,Yunara,Lulu","Teemo,Evelynn,Briar,Varus,Yuumi"
NA1_5334014171,"Urgot,Trundle,Ryze,Corki,Milio","Quinn,Hecarim,Kassadin,Jhin,Leona"
NA1_5377991299,"RekSai,Talon,Akali,Sivir,Karma","Cassiopeia,Sejuani,Morgana,Corki,Thresh"
NA1_5378251134,"Vi,Shen,Lucian,Senna,MissFortune,Vi,Diana,Ryze","Evelynn,Hecarim,Shaco,Kindred,Corki,Ashe,Zoe,Brand"
NA1_5380003599,"FiddleSticks,Ivern,Morgana,Xayah,Rakan","Maokai,MonkeyKing,Malzahar,Vayne,Pyke"
NA1_5359580899,"Kayn,Shaco,Syndra,Jhin,Xerath","Sett,Belveth,Akali,Zeri,Sona"
NA1_5370963535,"Gragas,MissFortune,Brand,Veigar,Udyr,Zed,Vayne,Ryze","Senna,KSante,XinZhao,Ornn,Malphite,Lux,Ivern,Brand"
NA1_5377054749,"Yone,MonkeyKing,Syndra,Aphelios,Nami","Aatrox,Sylas,Akali,Lucian,Seraphine"
NA1_5371827104,"Vladimir,Diana,Mel,Draven,Thresh","Yorick,Evelynn,Morgana,Xayah,Nami"
NA1_5318434587,"Tryndamere,Poppy,Diana,Ezreal,Shaco","DrMundo,Viego,Akali,Jhin,Kennen"
NA1_5371455285,"Naafiri,Rengar,Yone,Vayne,Lulu","Darius,Briar,Sylas,Pyke,Kaisa"
NA1_5380030383,"DrMundo,Khazix,Katarina,Lucian,Nami","Singed,Nocturne,Akshan,Kaisa,KogMaw"
NA1_5359873325,"Renekton,Ivern,Vex,Kaisa,Leona","Aurora,Nidalee,Talon,Lucian,Thresh"
NA1_5378148151,"Akali,Nunu,Singed,Varus,Zilean","Ornn,Lillia,FiddleSticks,Kaisa,Nautilus"
NA1_5374306073,"Maokai,Rengar,Lux,Mel,Yuumi","Malphite,Kayn,Seraphine,Jinx,Bard"
NA1_5380083093,"Fiora,LeeSin,Vladimir,Vayne,Janna","Gwen,Brand,Kled,MissFortune,Seraphine"
NA1_5379645816,"Rumble,Nunu,Naafiri,Ashe,Lulu","Jayce,Udyr,Morgana,Twitch,Leona"
NA1_5378511216,"Kayle,Darius,Viktor,Vayne,Nautilus","Gangplank,Diana,Ahri,Jhin,Shen"
NA1_5328815927,"Diana,Elise,Zeri,Kayle,MissFortune","Varus,Viktor,Nautilus,Shen,Sett"
NA1_5380093209,"Sion,Ambessa,Mel,Alistar,Ivern","Sivir,Orianna,Jayce,Hecarim,Rakan"
NA1_5373797728,"Draven,Zyra,Aphelios,Orianna,Swain","Chogath,AurelionSol,Ahri,Samira,Kalista"
NA1_5376122712,"Naafiri,Yone,Smolder,Qiyana,Ambessa,Soraka,Ezreal,TahmKench","Nautilus,Maokai,Malphite,Hwei,Brand,Malphite,Syndra,Morgana"
NA1_5370837529,"KSante,Karthus,Xerath,Ashe,Taric","Gwen,Graves,Katarina,Sivir,Zilean"
NA1_5370914141,"Rumble,Belveth,Katarina,Ezreal,Senna","Vladimir,Vi,Sett,Aphelios,Bard"
NA1_5374163629,"Darius,Vi,Sylas,Senna,Morgana","Kayn,Nautilus,Kalista,Yasuo,Bard"
NA1_5355373164,"Ziggs,Shaco,Zeri,Zed,Gnar","Azir,Milio,Trundle,MissFortune,Nunu"
NA1_5378483963,"Darius,Evelynn,Jax,Ashe,Thresh","Singed,MonkeyKing,Katarina,Samira,Alistar"
NA1_5353606286,"Riven,Sylas,Viktor,Vayne,Briar","Garen,RekSai,Orianna,Twitch,Nautilus"
NA1_5374000631,"Jax,Sylas,Akali,Kaisa,Blitzcrank","Rumble,JarvanIV,Twitch,Samira,Pyke"
NA1_5378172254,"Garen,Morgana,Yasuo,Caitlyn,Karma","Jax,Zac,Sylas,KogMaw,Alistar"
NA1_5379667244,"Mordekaiser,Belveth,Akali,Kaisa,Pyke","FiddleSticks,MonkeyKing,Azir,Corki,Renata"
NA1_5379782698,"Jax,Vi,Vladimir,Jhin,Bard","Yone,Sylas,Azir,Kaisa,Alistar"
NA1_5368129243,"Sett,Hecarim,Taliyah,Leona,Corki","Ashe,Nami,Kled,Diana,Galio"
NA1_5376618676,"Akshan,JarvanIV,Brand,LeeSin,Orianna,Quinn,LeeSin,Blitzcrank","Yunara,Aphelios,Alistar,Ahri,XinZhao,Ivern,Draven,Jhin"
NA1_5371676307,"Teemo,XinZhao,Lissandra,Yunara,TahmKench","DrMundo,Udyr,Talon,LeeSin,Lulu"
NA1_5377295739,"Tristana,Jayce,Senna,Sylas,Lux","Blitzcrank,Sett,Skarner,Annie,Teemo"
NA1_5373578890,"Leblanc,Camille,Yone,Annie,Taliyah,Hecarim,Jax,Renekton","Veigar,Jinx,Vayne,Brand,Ezreal,Aurora,Elise,Skarner"
NA1_5374128720,"Renekton,Karthus,Akshan,Corki,Nautilus","Urgot,Viego,Nocturne,Aphelios,Neeko"
NA1_5379609809,"Jayce,Diana,Seraphine,Ashe,Taric","Fiora,Pantheon,Morgana,Kaisa,Nidalee"
NA1_5349295475,"Fiora,MonkeyKing,Orianna,Jinx,Bard","Chogath,Zed,Zilean,Sivir,Janna"
NA1_5367201262,"KSante,Khazix,Xerath,Kaisa,Soraka","Jax,Nunu,Yasuo,KogMaw,Lulu"
NA1_5372285511,"Riven,Udyr,Syndra,Smolder,Soraka","Darius,XinZhao,Fizz,Vayne,Rakan"
NA1_5353144819,"Ambessa,LeeSin,Zoe,Ashe,Seraphine","Udyr,Sylas,Naafiri,Yunara,Lulu"
NA1_5380330023,"Jax,Skarner,Syndra,Lucian,Janna","Garen,Belveth,Azir,Corki,Seraphine"
NA1_5377353686,"Mordekaiser,JarvanIV,Ryze,Lucian,TahmKench","Garen,Kayn,Mel,Zeri,Karma"
NA1_5366817350,"Fiora,JarvanIV,Hwei,Jinx,Braum","Vladimir,Hecarim,Garen,Aphelios,Thresh"
NA1_5348794700,"Leona,Aphelios,Singed,Renekton,Sett","Ezreal,JarvanIV,Diana,Shaco,Orianna"
NA1_5373533000,"DrMundo,MasterYi,Anivia,Kalista,Velkoz","Yone,Volibear,Galio,Ezreal,Karma"
NA1_5354331867,"Sett,Belveth,Karma,Corki,Thresh","Urgot,Hecarim,Hwei,Jhin,Morgana"
NA1_5380179890,"Ambessa,Nocturne,Syndra,Lucian,Velkoz","Shen,Nidalee,Jayce,Draven,Rakan"
NA1_5378208081,"Kennen,LeeSin,Viktor,Smolder,Rakan","Darius,JarvanIV,Kassadin,Mordekaiser,Rumble"
NA1_5353626066,"Mordekaiser,Shaco,Irelia,Caitlyn,Sona","Sett,Vi,Akali,Jinx,Nami"
NA1_5352211830,"Garen,Graves,Katarina,Ashe,Sona","Aatrox,Ekko,Yasuo,Kalista,Morgana"
NA1_5367216992,"Gragas,Hecarim,Taliyah,Draven,Blitzcrank","Yasuo,Rumble,Yone,Aphelios,Braum"
NA1_5359826394,"Yone,Kayn,Orianna,Lucian,Galio","Irelia,RekSai,KogMaw,MissFortune,Leona"
NA1_5358845207,"Teemo,LeeSin,Yasuo,Senna,Alistar","Chogath,Sylas,Qiyana,Corki,Shaco"
NA1_5360817537,"Renekton,Zed,Katarina,Yunara,Karma","DrMundo,Trundle,Qiyana,Kaisa,Zyra"
NA1_5371121509,"Gwen,XinZhao,Neeko,Jinx,Taric","Yasuo,Rumble,Ahri,Zeri,Rakan"
NA1_5361747848,"Poppy,Hecarim,Kassadin,MissFortune,Nautilus","Heimerdinger,Rengar,Aurora,Kaisa,Rell"
NA1_5378498262,"TahmKench,Jhin,Shaco,Taliyah,Ezreal","Smolder,Briar,Mordekaiser,Pyke,Syndra"
NA1_5361510197,"Gangplank,Udyr,Aurora,Jinx,Bard","Kayle,Rammus,Anivia,Vayne,Rakan"
NA1_5373850188,"Pantheon,Annie,Tristana,Galio,Gnar,Gangplank,Caitlyn,Nocturne","Thresh,Rengar,Hecarim,Annie,Fizz,Aphelios,Alistar,Shen"
NA1_5370015186,"Shen,Viego,Taliyah,Kaisa,Nidalee","Riven,RekSai,Mel,Kalista,Thresh"
NA1_5364749017,"Trundle,Nidalee,Aurora,Aphelios,Milio","DrMundo,Qiyana,Tryndamere,Veigar,Xerath"
NA1_5370442978,"Sett,Amumu,Qiyana,Vayne,Soraka","Yone,JarvanIV,Sylas,Senna,Maokai"
NA1_5366125963,"Olaf,Pantheon,Taliyah,Varus,Nami","Sett,JarvanIV,Aurora,Smolder,Milio"
NA1_5378660338,"Shyvana,Corki,Smolder,Ornn,Pantheon,Malzahar,Ziggs,Heimerdinger","AurelionSol,Jinx,Ziggs,Nami,Thresh,Ornn,AurelionSol,Teemo"
NA1_5371214131,"Aatrox,Kayn,Vex,Mel,Milio","Sion,JarvanIV,Katarina,Aphelios,Sona"
NA1_5377835404,"Renekton,Ekko,Diana,Sivir,Nami","Azir,MonkeyKing,Morgana,Aphelios,Seraphine"
NA1_5355086578,"Rumble,Naafiri,Galio,Aphelios,Thresh","Teemo,Jax,Neeko,MissFortune,Pyke"
NA1_5378691874,"DrMundo,Udyr,Lux,Kaisa,Janna","Shen,Talon,Ahri,Draven,Pyke"
NA1_5371706443,"Cassiopeia,Corki,Shen,Teemo,Jayce","Varus,MissFortune,Xerath,TahmKench,Kayn"
NA1_5349732498,"XinZhao,Karthus,Shaco,Bard,Zed,Warwick,Maokai,AurelionSol","Gangplank,XinZhao,Diana,Leona,Shaco,Viktor,Viego,Sylas"
NA1_5368498459,"Gwen,Udyr,Malzahar,Kaisa,Zilean","Illaoi,MonkeyKing,Hwei,Ezreal,Soraka"
NA1_5376400316,"Rell,Skarner,Taliyah,Jax,Jhin","Anivia,Zac,Samira,Yone,Chogath"
NA1_5379816255,"Olaf,MonkeyKing,Zoe,Caitlyn,Maokai","Riven,Khazix,Yone,Hwei,Karma"
NA1_5354528046,"Volibear,Pantheon,Azir,Sivir,Janna","Aatrox,Rammus,Ahri,Ashe,Shen"
NA1_5371571978,"Renekton,Karthus,KogMaw,Draven,Blitzcrank","Riven,Amumu,Viktor,Yunara,Lulu"
NA1_5370328543,"Yasuo,Talon,Ekko,MissFortune,Karma","Volibear,Zac,Jayce,Kalista,Rakan"
NA1_5377731924,"Ziggs,Graves,Shyvana,Blitzcrank,Zeri","AurelionSol,Illaoi,TahmKench,Kindred,Qiyana"
NA1_5379778605,"Gangplank,Ivern,Hwei,Ashe,Alistar","Mordekaiser,MonkeyKing,Viktor,Caitlyn,Karma"
NA1_5373767622,"Draven,Rumble,Jayce,Orianna,Camille","Renata,Lucian,Zed,Kindred,Neeko"
NA1_5369461464,"Sett,Viego,Kayle,Vayne,Taric","Pantheon,Amumu,Yasuo,Nilah,Soraka"
